temperature,humidity,light,timestamp
32.3,71.0,3213,2025-11-10 15:29:14.923000+05:30
32.3,71.0,3229,2025-11-10 15:24:12.871000+05:30
31.8,71.0,3242,2025-11-10 15:19:10.028000+05:30
32.3,71.0,3251,2025-11-10 15:14:08.441000+05:30
32.3,71.0,3279,2025-11-10 15:09:06.471000+05:30
32.3,71.0,3283,2025-11-10 15:04:04.728000+05:30
32.3,71.0,3313,2025-11-10 14:59:02.945000+05:30
32.3,71.0,3327,2025-11-10 14:54:00.652000+05:30
32.3,71.0,3324,2025-11-10 14:48:58.341000+05:30
32.3,71.0,3330,2025-11-10 14:43:56.768000+05:30
32.3,71.0,3329,2025-11-10 14:38:54.979000+05:30
32.3,71.0,3349,2025-11-10 14:33:53.145000+05:30
32.3,72.0,3350,2025-11-10 14:28:50.304000+05:30
32.3,73.0,3366,2025-11-10 14:23:48.323000+05:30
32.3,73.0,3350,2025-11-10 14:18:46.348000+05:30
32.3,74.0,3346,2025-11-10 14:13:44.288000+05:30
32.3,73.0,3361,2025-11-10 14:08:42.381000+05:30
32.3,72.0,3392,2025-11-10 14:03:40.115000+05:30
32.3,72.0,3409,2025-11-10 13:58:38.134000+05:30
32.3,72.0,3437,2025-11-10 13:53:36.374000+05:30
32.8,71.0,3442,2025-11-10 13:48:34.470000+05:30
32.8,72.0,3472,2025-11-10 13:43:32.367000+05:30
32.8,71.0,3487,2025-11-10 13:38:29.897000+05:30
32.3,72.0,3498,2025-11-10 13:33:28.238000+05:30
32.8,72.0,3505,2025-11-10 13:28:26.444000+05:30
32.8,72.0,3502,2025-11-10 13:23:24.671000+05:30
32.8,72.0,3509,2025-11-10 13:18:22.866000+05:30
32.8,71.0,3525,2025-11-10 13:13:20.924000+05:30
32.8,71.0,3522,2025-11-10 13:08:19.242000+05:30
32.8,70.0,3536,2025-11-10 13:03:17.463000+05:30
32.8,70.0,3536,2025-11-10 12:58:15.884000+05:30
33.3,70.0,3545,2025-11-10 12:53:14.005000+05:30
33.3,70.0,3537,2025-11-10 12:48:12.047000+05:30
32.8,71.0,3566,2025-11-10 12:43:10.460000+05:30
32.8,71.0,3581,2025-11-10 12:38:08.652000+05:30
32.8,70.0,3599,2025-11-10 12:33:06.889000+05:30
32.8,70.0,3610,2025-11-10 12:28:05.216000+05:30
33.3,69.0,3611,2025-11-10 12:23:03.554000+05:30
33.3,70.0,3620,2025-11-10 12:18:01.664000+05:30
32.8,71.0,3620,2025-11-10 12:13:00.005000+05:30
33.3,68.0,3634,2025-11-10 12:07:58.105000+05:30
33.3,68.0,3632,2025-11-10 12:02:56.109000+05:30
33.3,65.0,3653,2025-11-10 11:57:54.251000+05:30
33.3,60.0,3663,2025-11-10 11:52:52.445000+05:30
33.3,63.0,3667,2025-11-10 11:47:50.488000+05:30
33.3,63.0,3677,2025-11-10 11:42:47.792000+05:30
32.8,66.0,3679,2025-11-10 11:37:45.288000+05:30
32.8,66.0,3681,2025-11-10 11:32:42.286000+05:30
32.8,66.0,3674,2025-11-10 11:27:40.113000+05:30
32.8,67.0,3680,2025-11-10 11:22:37.607000+05:30
32.3,66.0,3667,2025-11-10 11:17:33.813000+05:30
31.8,69.0,3666,2025-11-10 11:12:28.327000+05:30
31.8,72.0,3635,2025-11-10 11:07:26.048000+05:30
31.3,71.0,3633,2025-11-10 11:02:22.923000+05:30
31.3,71.0,3629,2025-11-10 10:57:19.608000+05:30
31.3,73.0,3645,2025-11-10 10:52:16.512000+05:30
31.3,73.0,3643,2025-11-10 10:47:13.203000+05:30
30.8,73.0,3642,2025-11-10 10:42:09.567000+05:30
30.8,75.0,3647,2025-11-10 10:37:07.186000+05:30
30.8,75.0,3650,2025-11-10 10:32:03.047000+05:30
30.8,75.0,3648,2025-11-10 10:27:00.146000+05:30
30.2,74.0,3655,2025-11-10 10:21:58.465000+05:30
30.2,75.0,3655,2025-11-10 10:16:56.686000+05:30
29.9,76.0,3669,2025-11-10 10:11:55.326000+05:30
29.8,75.0,3671,2025-11-10 10:06:53.547000+05:30
29.8,74.0,3683,2025-11-10 10:01:51.866000+05:30
29.8,73.0,3691,2025-11-10 09:56:49.765000+05:30
30.2,71.0,3710,2025-11-10 09:51:47.923000+05:30
30.2,71.0,3729,2025-11-10 09:46:46.038000+05:30
31.3,69.0,3824,2025-11-10 09:41:44.364000+05:30
34.2,63.0,3731,2025-11-10 09:36:42.678000+05:30
38.0,55.0,4095,2025-11-10 09:31:40.675000+05:30
38.0,55.0,4095,2025-11-10 09:26:38.806000+05:30
37.4,57.0,4095,2025-11-10 09:21:36.822000+05:30
31.8,68.0,4095,2025-11-10 09:16:34.859000+05:30
31.3,68.0,4095,2025-11-10 09:11:33.256000+05:30
30.8,68.0,4077,2025-11-10 09:06:31.310000+05:30
29.3,72.0,4095,2025-11-10 09:01:29.543000+05:30
28.9,72.0,4095,2025-11-10 08:56:27.762000+05:30
27.1,77.0,4090,2025-11-10 08:51:26.190000+05:30
26.7,78.0,4010,2025-11-10 08:46:24.447000+05:30
26.7,77.0,3713,2025-11-10 08:41:22.752000+05:30
26.7,74.0,3658,2025-11-10 08:36:20.536000+05:30
28.5,71.0,3617,2025-11-10 08:31:18.862000+05:30
33.8,60.0,3610,2025-11-10 08:26:16.861000+05:30
29.3,71.0,4095,2025-11-10 08:21:15.021000+05:30
24.8,78.0,4095,2025-11-10 08:16:13.204000+05:30
24.5,79.0,3824,2025-11-10 08:11:11.349000+05:30
24.1,80.0,3837,2025-11-10 08:06:07.964000+05:30
23.8,80.0,3617,2025-11-10 08:01:02.617000+05:30
23.8,80.0,3507,2025-11-10 07:56:01.034000+05:30
23.4,81.0,3485,2025-11-10 07:50:59.024000+05:30
23.0,81.0,3443,2025-11-10 07:45:56.044000+05:30
23.0,82.0,3422,2025-11-10 07:40:54.063000+05:30
23.0,83.0,3376,2025-11-10 07:35:52.276000+05:30
23.0,83.0,3323,2025-11-10 07:30:49.691000+05:30
22.6,83.0,3285,2025-11-10 07:25:48.101000+05:30
22.6,83.0,3402,2025-11-10 07:20:45.996000+05:30
22.6,84.0,3272,2025-11-10 07:15:44.003000+05:30
22.6,84.0,3056,2025-11-10 07:10:42.333000+05:30
22.6,85.0,2966,2025-11-10 07:05:40.490000+05:30
22.6,85.0,2857,2025-11-10 07:00:38.882000+05:30
22.2,85.0,2695,2025-11-10 06:55:37.125000+05:30
22.3,86.0,2513,2025-11-10 06:50:34.232000+05:30
22.6,87.0,2263,2025-11-10 06:45:32.351000+05:30
22.6,89.0,1942,2025-11-10 06:40:30.463000+05:30
22.6,89.0,1534,2025-11-10 06:35:28.666000+05:30
22.6,89.0,1170,2025-11-10 06:30:26.906000+05:30
23.0,90.0,794,2025-11-10 06:25:25.023000+05:30
23.0,90.0,439,2025-11-10 06:20:22.971000+05:30
23.0,90.0,174,2025-11-10 06:15:21.266000+05:30
23.0,91.0,0,2025-11-10 06:10:19.310000+05:30
23.0,92.0,0,2025-11-10 06:05:17.594000+05:30
23.0,92.0,0,2025-11-10 06:00:15.895000+05:30
23.0,92.0,0,2025-11-10 05:55:14.153000+05:30
23.0,92.0,0,2025-11-10 05:50:12.073000+05:30
23.0,92.0,0,2025-11-10 05:45:09.075000+05:30
23.0,93.0,0,2025-11-10 05:40:07.096000+05:30
23.0,93.0,0,2025-11-10 05:35:05.242000+05:30
23.1,93.0,0,2025-11-10 05:30:03.227000+05:30
23.4,93.0,0,2025-11-10 05:25:01.037000+05:30
23.4,93.0,0,2025-11-10 05:19:59.193000+05:30
23.4,93.0,0,2025-11-10 05:14:57.476000+05:30
23.4,93.0,0,2025-11-10 05:09:55.702000+05:30
23.4,93.0,0,2025-11-10 05:04:53.841000+05:30
23.4,93.0,0,2025-11-10 04:59:52.263000+05:30
23.4,93.0,0,2025-11-10 04:54:50.276000+05:30
23.4,93.0,0,2025-11-10 04:49:48.404000+05:30
23.4,93.0,0,2025-11-10 04:44:46.213000+05:30
23.4,93.0,0,2025-11-10 04:39:44.542000+05:30
23.8,93.0,0,2025-11-10 04:34:42.734000+05:30
23.4,93.0,0,2025-11-10 04:29:40.895000+05:30
23.4,93.0,0,2025-11-10 04:24:39.294000+05:30
23.4,93.0,0,2025-11-10 04:19:37.328000+05:30
23.4,93.0,0,2025-11-10 04:14:35.244000+05:30
23.4,93.0,0,2025-11-10 04:09:33.073000+05:30
23.8,93.0,0,2025-11-10 04:04:30.874000+05:30
23.8,93.0,0,2025-11-10 03:59:28.894000+05:30
23.6,93.0,0,2025-11-10 03:54:26.999000+05:30
23.8,93.0,0,2025-11-10 03:49:25.147000+05:30
23.8,93.0,0,2025-11-10 03:44:23.481000+05:30
23.5,93.0,0,2025-11-10 03:39:21.486000+05:30
23.8,92.0,0,2025-11-10 03:34:19.424000+05:30
23.8,92.0,0,2025-11-10 03:29:17.738000+05:30
23.8,92.0,0,2025-11-10 03:24:16.170000+05:30
23.8,92.0,0,2025-11-10 03:19:14.174000+05:30
23.8,92.0,0,2025-11-10 03:14:10.955000+05:30
23.8,92.0,0,2025-11-10 03:09:08.981000+05:30
23.8,92.0,0,2025-11-10 03:04:07.192000+05:30
23.8,92.0,0,2025-11-10 02:59:05.314000+05:30
23.8,92.0,0,2025-11-10 02:54:03.234000+05:30
24.1,92.0,0,2025-11-10 02:49:00.733000+05:30
24.1,92.0,0,2025-11-10 02:43:58.753000+05:30
23.8,92.0,0,2025-11-10 02:38:56.895000+05:30
23.8,92.0,0,2025-11-10 02:33:55.136000+05:30
24.1,92.0,0,2025-11-10 02:28:53.543000+05:30
24.1,92.0,0,2025-11-10 02:23:51.763000+05:30
24.1,92.0,0,2025-11-10 02:18:49.562000+05:30
24.1,92.0,0,2025-11-10 02:13:47.700000+05:30
24.1,91.0,0,2025-11-10 02:08:45.602000+05:30
24.4,91.0,0,2025-11-10 02:03:43.466000+05:30
24.5,91.0,0,2025-11-10 01:58:41.026000+05:30
24.1,91.0,0,2025-11-10 01:53:38.843000+05:30
24.5,91.0,0,2025-11-10 01:48:37.286000+05:30
24.5,91.0,0,2025-11-10 01:43:35.481000+05:30
24.5,91.0,0,2025-11-10 01:38:33.241000+05:30
24.5,91.0,0,2025-11-10 01:33:31.638000+05:30
24.5,91.0,0,2025-11-10 01:28:29.347000+05:30
24.5,92.0,0,2025-11-10 01:23:27.663000+05:30
24.5,92.0,0,2025-11-10 01:18:25.482000+05:30
24.5,92.0,0,2025-11-10 01:13:23.606000+05:30
24.5,92.0,0,2025-11-10 01:08:21.203000+05:30
24.8,92.0,0,2025-11-10 01:03:19.043000+05:30
24.8,92.0,0,2025-11-10 00:58:17.410000+05:30
24.8,92.0,0,2025-11-10 00:53:15.562000+05:30
24.8,92.0,0,2025-11-10 00:48:13.923000+05:30
24.8,92.0,0,2025-11-10 00:43:12.103000+05:30
24.8,92.0,0,2025-11-10 00:38:08.629000+05:30
24.8,92.0,0,2025-11-10 00:33:06.820000+05:30
24.8,92.0,0,2025-11-10 00:28:04.926000+05:30
24.8,92.0,0,2025-11-10 00:23:03.164000+05:30
24.8,92.0,0,2025-11-10 00:18:00.683000+05:30
24.8,93.0,0,2025-11-10 00:12:58.705000+05:30
24.8,93.0,0,2025-11-10 00:07:56.617000+05:30
24.8,93.0,0,2025-11-10 00:02:54.528000+05:30
24.8,93.0,0,2025-11-09 23:57:52.758000+05:30
25.3,93.0,0,2025-11-09 23:52:50.695000+05:30
25.3,93.0,0,2025-11-09 23:47:48.774000+05:30
25.3,92.0,0,2025-11-09 23:42:46.705000+05:30
25.3,92.0,0,2025-11-09 23:37:44.944000+05:30
25.3,92.0,0,2025-11-09 23:32:43.147000+05:30
25.3,92.0,0,2025-11-09 23:27:41.563000+05:30
25.3,92.0,0,2025-11-09 23:22:39.864000+05:30
25.3,92.0,0,2025-11-09 23:17:38.188000+05:30
25.3,92.0,0,2025-11-09 23:12:36.246000+05:30
25.8,92.0,0,2025-11-09 23:07:34.664000+05:30
25.8,92.0,0,2025-11-09 23:02:32.919000+05:30
25.8,92.0,0,2025-11-09 22:57:30.703000+05:30
25.8,92.0,0,2025-11-09 22:52:28.944000+05:30
25.8,92.0,0,2025-11-09 22:47:27.164000+05:30
25.8,93.0,0,2025-11-09 22:42:24.846000+05:30
25.8,93.0,0,2025-11-09 22:37:23.023000+05:30
26.2,92.0,0,2025-11-09 22:32:20.833000+05:30
26.2,92.0,0,2025-11-09 22:27:19.031000+05:30
26.2,92.0,0,2025-11-09 22:22:17.061000+05:30
26.2,92.0,0,2025-11-09 22:17:15.087000+05:30
26.2,92.0,0,2025-11-09 22:12:13.204000+05:30
26.2,92.0,0,2025-11-09 22:07:11.226000+05:30
26.7,92.0,0,2025-11-09 22:02:09.558000+05:30
26.2,92.0,0,2025-11-09 21:57:07.868000+05:30
26.7,92.0,0,2025-11-09 21:52:06.164000+05:30
26.7,92.0,0,2025-11-09 21:47:03.987000+05:30
26.7,92.0,0,2025-11-09 21:42:01.999000+05:30
27.1,91.0,0,2025-11-09 21:36:59.505000+05:30
27.1,91.0,0,2025-11-09 21:31:57.562000+05:30
27.1,91.0,0,2025-11-09 21:26:55.943000+05:30
27.1,91.0,0,2025-11-09 21:21:53.866000+05:30
27.1,91.0,0,2025-11-09 21:16:51.986000+05:30
27.1,91.0,0,2025-11-09 21:11:49.941000+05:30
27.1,91.0,0,2025-11-09 21:06:47.945000+05:30
27.1,91.0,0,2025-11-09 21:01:46.144000+05:30
27.1,91.0,0,2025-11-09 20:56:44.407000+05:30
27.4,90.0,0,2025-11-09 20:51:42.585000+05:30
27.6,90.0,0,2025-11-09 20:46:40.448000+05:30
27.6,90.0,0,2025-11-09 20:41:38.939000+05:30
27.6,89.0,0,2025-11-09 20:36:37.401000+05:30
27.6,89.0,0,2025-11-09 20:31:35.502000+05:30
27.6,89.0,0,2025-11-09 20:26:33.402000+05:30
28.0,87.0,0,2025-11-09 20:21:31.033000+05:30
28.0,87.0,0,2025-11-09 20:16:29.045000+05:30
28.0,87.0,0,2025-11-09 20:11:26.945000+05:30
28.0,87.0,0,2025-11-09 20:06:25.136000+05:30
28.0,86.0,0,2025-11-09 20:01:23.398000+05:30
28.0,85.0,0,2025-11-09 19:56:21.727000+05:30
28.5,84.0,0,2025-11-09 19:51:19.664000+05:30
28.5,85.0,0,2025-11-09 19:46:18.011000+05:30
28.5,84.0,0,2025-11-09 19:41:16.515000+05:30
28.9,83.0,0,2025-11-09 19:36:14.943000+05:30
28.9,82.0,0,2025-11-09 19:31:12.856000+05:30
28.9,82.0,0,2025-11-09 19:26:11.160000+05:30
29.3,81.0,0,2025-11-09 19:21:09.012000+05:30
29.3,81.0,0,2025-11-09 19:16:07.325000+05:30
29.3,80.0,0,2025-11-09 19:11:05.532000+05:30
29.3,80.0,0,2025-11-09 19:06:03.744000+05:30
29.3,80.0,0,2025-11-09 19:01:02.063000+05:30
29.3,80.0,0,2025-11-09 18:56:00.294000+05:30
29.3,80.0,0,2025-11-09 18:50:58.624000+05:30
29.8,80.0,0,2025-11-09 18:45:56.866000+05:30
29.8,80.0,0,2025-11-09 18:40:55.264000+05:30
29.8,79.0,0,2025-11-09 18:35:53.607000+05:30
29.8,78.0,0,2025-11-09 18:30:51.803000+05:30
29.8,78.0,0,2025-11-09 18:25:50.044000+05:30
29.8,78.0,0,2025-11-09 18:20:47.961000+05:30
29.8,76.0,5,2025-11-09 18:15:45.903000+05:30
29.8,76.0,181,2025-11-09 18:10:44.213000+05:30
30.2,74.0,492,2025-11-09 18:05:42.326000+05:30
30.2,74.0,848,2025-11-09 18:00:40.335000+05:30
30.2,74.0,1264,2025-11-09 17:55:38.544000+05:30
30.2,74.0,1565,2025-11-09 17:50:36.785000+05:30
30.2,74.0,1842,2025-11-09 17:45:34.802000+05:30
30.8,74.0,1922,2025-11-09 17:40:32.638000+05:30
30.8,74.0,2093,2025-11-09 17:35:30.863000+05:30
30.8,74.0,2226,2025-11-09 17:30:29.183000+05:30
30.8,73.0,2349,2025-11-09 17:25:27.588000+05:30
30.8,75.0,2446,2025-11-09 17:20:25.908000+05:30
31.3,75.0,2518,2025-11-09 17:15:24.327000+05:30
31.3,75.0,2587,2025-11-09 17:10:22.363000+05:30
31.3,74.0,2661,2025-11-09 17:05:19.937000+05:30
31.3,73.0,2721,2025-11-09 17:00:18.222000+05:30
31.3,72.0,2765,2025-11-09 16:55:16.588000+05:30
31.6,73.0,2823,2025-11-09 16:50:14.832000+05:30
31.8,72.0,2851,2025-11-09 16:45:12.624000+05:30
31.8,72.0,2906,2025-11-09 16:40:10.524000+05:30
31.8,73.0,2937,2025-11-09 16:35:08.904000+05:30
31.8,72.0,2961,2025-11-09 16:30:07.314000+05:30
31.8,71.0,2997,2025-11-09 16:25:05.233000+05:30
32.3,71.0,3023,2025-11-09 16:20:03.267000+05:30
32.3,70.0,3044,2025-11-09 16:15:00.646000+05:30
32.3,70.0,3087,2025-11-09 16:09:58.763000+05:30
32.3,70.0,3093,2025-11-09 16:04:56.728000+05:30
32.3,69.0,3105,2025-11-09 15:59:55.005000+05:30
32.3,70.0,3137,2025-11-09 15:54:53.125000+05:30
32.8,69.0,3134,2025-11-09 15:49:50.645000+05:30
32.8,70.0,3170,2025-11-09 15:44:48.984000+05:30
32.8,70.0,3179,2025-11-09 15:39:47.179000+05:30
32.8,70.0,3199,2025-11-09 15:34:45.522000+05:30
32.8,69.0,3195,2025-11-09 15:29:43.548000+05:30
33.3,67.0,3229,2025-11-09 15:24:41.788000+05:30
33.3,68.0,3245,2025-11-09 15:19:40.085000+05:30
33.3,68.0,3248,2025-11-09 15:14:38.107000+05:30
33.3,68.0,3257,2025-11-09 15:09:36.111000+05:30
33.3,68.0,3291,2025-11-09 15:04:33.309000+05:30
33.3,68.0,3303,2025-11-09 14:59:29.194000+05:30
33.3,68.0,3303,2025-11-09 14:54:24.542000+05:30
33.3,67.0,3329,2025-11-09 14:49:22.670000+05:30
33.8,68.0,3333,2025-11-09 14:44:20.775000+05:30
33.8,69.0,3344,2025-11-09 14:39:18.928000+05:30
33.8,67.0,3344,2025-11-09 14:34:17.247000+05:30
33.8,67.0,3344,2025-11-09 14:29:15.552000+05:30
34.2,63.0,3351,2025-11-09 14:19:02.693000+05:30
34.7,54.0,3351,2025-11-09 14:14:00.809000+05:30
34.7,50.0,3376,2025-11-09 14:08:59.218000+05:30
35.2,51.0,3382,2025-11-09 14:03:57.239000+05:30
35.2,49.0,3408,2025-11-09 13:58:55.065000+05:30
35.2,50.0,3440,2025-11-09 13:53:52.992000+05:30
34.7,54.0,3443,2025-11-09 13:48:50.460000+05:30
34.7,55.0,3475,2025-11-09 13:43:48.764000+05:30
35.2,52.0,3489,2025-11-09 13:38:46.940000+05:30
35.2,53.0,3491,2025-11-09 13:33:44.961000+05:30
35.2,52.0,3521,2025-11-09 13:28:43.251000+05:30
35.0,53.0,3504,2025-11-09 13:23:41.412000+05:30
34.7,55.0,3511,2025-11-09 13:18:39.707000+05:30
34.7,54.0,3504,2025-11-09 13:13:37.824000+05:30
34.7,54.0,3517,2025-11-09 13:08:35.643000+05:30
34.7,53.0,3513,2025-11-09 13:03:33.867000+05:30
34.7,52.0,3532,2025-11-09 12:58:32.190000+05:30
34.7,52.0,3556,2025-11-09 12:53:29.911000+05:30
34.7,53.0,3552,2025-11-09 12:48:27.856000+05:30
34.2,51.0,3575,2025-11-09 12:43:26.371000+05:30
34.2,54.0,3567,2025-11-09 12:38:24.689000+05:30
34.2,55.0,3578,2025-11-09 12:33:23.097000+05:30
34.2,54.0,3599,2025-11-09 12:28:19.988000+05:30
34.2,55.0,3615,2025-11-09 12:23:17.807000+05:30
34.7,54.0,3621,2025-11-09 12:18:16.119000+05:30
34.2,55.0,3630,2025-11-09 12:13:14.527000+05:30
34.2,55.0,3635,2025-11-09 12:08:12.685000+05:30
34.2,54.0,3642,2025-11-09 12:03:10.607000+05:30
34.2,55.0,3665,2025-11-09 11:58:08.803000+05:30
34.2,55.0,3669,2025-11-09 11:53:06.949000+05:30
33.8,53.0,3681,2025-11-09 11:48:04.863000+05:30
33.8,55.0,3696,2025-11-09 11:43:02.787000+05:30
33.8,55.0,3694,2025-11-09 11:38:01.007000+05:30
33.8,54.0,3681,2025-11-09 11:32:59.427000+05:30
33.3,57.0,3690,2025-11-09 11:27:57.747000+05:30
32.8,56.0,3696,2025-11-09 11:22:55.702000+05:30
32.8,62.0,3703,2025-11-09 11:17:53.888000+05:30
32.8,62.0,3682,2025-11-09 11:12:52.127000+05:30
32.3,63.0,3665,2025-11-09 11:07:50.474000+05:30
32.3,66.0,3648,2025-11-09 11:02:48.647000+05:30
31.8,65.0,3645,2025-11-09 10:57:46.761000+05:30
31.8,68.0,3638,2025-11-09 10:52:44.891000+05:30
31.8,68.0,3658,2025-11-09 10:47:43.048000+05:30
31.8,69.0,3662,2025-11-09 10:42:41.245000+05:30
31.8,69.0,3683,2025-11-09 10:37:39.254000+05:30
31.3,71.0,3683,2025-11-09 10:32:35.945000+05:30
31.3,71.0,3696,2025-11-09 10:27:33.988000+05:30
31.3,71.0,3707,2025-11-09 10:22:32.510000+05:30
31.3,71.0,3700,2025-11-09 10:17:30.018000+05:30
31.3,71.0,3715,2025-11-09 10:12:28.040000+05:30
31.3,71.0,3722,2025-11-09 10:07:26.343000+05:30
31.3,71.0,3741,2025-11-09 10:02:24.611000+05:30
30.9,70.0,3728,2025-11-09 09:57:22.779000+05:30
31.3,69.0,3751,2025-11-09 09:52:21.225000+05:30
31.8,69.0,3767,2025-11-09 09:47:19.468000+05:30
32.3,68.0,3938,2025-11-09 09:42:17.746000+05:30
35.2,61.0,3777,2025-11-09 09:37:16.290000+05:30
38.5,55.0,4048,2025-11-09 09:32:14.324000+05:30
38.0,57.0,4095,2025-11-09 09:27:12.447000+05:30
37.4,59.0,4095,2025-11-09 09:22:10.303000+05:30
34.2,66.0,4095,2025-11-09 09:17:08.641000+05:30
32.8,69.0,4095,2025-11-09 09:12:07.009000+05:30
34.2,68.0,4055,2025-11-09 09:07:05.135000+05:30
33.8,70.0,4095,2025-11-09 09:02:02.929000+05:30
30.2,79.0,4095,2025-11-09 08:57:01.173000+05:30
29.0,80.0,4043,2025-11-09 08:51:59.409000+05:30
28.5,80.0,4033,2025-11-09 08:46:57.889000+05:30
28.5,82.0,4009,2025-11-09 08:41:55.557000+05:30
28.5,80.0,3697,2025-11-09 08:36:53.886000+05:30
29.3,80.0,3707,2025-11-09 08:31:52.171000+05:30
31.8,73.0,3682,2025-11-09 08:26:49.726000+05:30
29.3,83.0,3823,2025-11-09 08:21:48.102000+05:30
27.1,86.0,4095,2025-11-09 08:16:46.023000+05:30
27.1,87.0,3813,2025-11-09 08:11:44.154000+05:30
26.7,89.0,3796,2025-11-09 08:06:42.164000+05:30
26.2,91.0,3713,2025-11-09 08:01:39.942000+05:30
26.2,92.0,3599,2025-11-09 07:56:38.103000+05:30
25.8,92.0,3559,2025-11-09 07:51:36.329000+05:30
25.8,92.0,3527,2025-11-09 07:46:34.355000+05:30
25.4,93.0,3494,2025-11-09 07:41:32.445000+05:30
25.3,93.0,3483,2025-11-09 07:36:29.960000+05:30
25.3,93.0,3435,2025-11-09 07:31:28.219000+05:30
25.3,93.0,3350,2025-11-09 07:26:26.703000+05:30
24.8,94.0,3344,2025-11-09 07:21:24.844000+05:30
24.8,94.0,3235,2025-11-09 07:16:22.923000+05:30
24.8,94.0,3139,2025-11-09 07:11:21.163000+05:30
24.8,94.0,3029,2025-11-09 07:06:19.206000+05:30
24.8,95.0,2912,2025-11-09 07:01:17.629000+05:30
24.5,95.0,2762,2025-11-09 06:56:15.563000+05:30
24.5,95.0,2559,2025-11-09 06:51:13.639000+05:30
24.5,95.0,2315,2025-11-09 06:46:11.762000+05:30
24.5,95.0,2000,2025-11-09 06:41:09.715000+05:30
24.5,95.0,1595,2025-11-09 06:36:07.945000+05:30
24.5,95.0,1168,2025-11-09 06:31:06.146000+05:30
24.5,95.0,789,2025-11-09 06:26:03.847000+05:30
24.5,95.0,449,2025-11-09 06:21:02.005000+05:30
24.5,95.0,176,2025-11-09 06:15:59.264000+05:30
24.5,95.0,0,2025-11-09 06:10:57.327000+05:30
24.5,95.0,0,2025-11-09 06:05:55.323000+05:30
24.8,95.0,0,2025-11-09 06:00:53.338000+05:30
24.8,96.0,0,2025-11-09 05:55:51.574000+05:30
24.8,95.0,0,2025-11-09 05:50:48.681000+05:30
24.8,95.0,0,2025-11-09 05:45:46.589000+05:30
24.8,95.0,0,2025-11-09 05:40:44.493000+05:30
24.8,95.0,0,2025-11-09 05:35:42.014000+05:30
24.8,95.0,0,2025-11-09 05:30:30.126000+05:30
24.8,95.0,0,2025-11-09 05:25:28.516000+05:30
25.3,95.0,0,2025-11-09 05:20:26.635000+05:30
25.3,95.0,0,2025-11-09 05:15:24.773000+05:30
25.3,95.0,0,2025-11-09 05:10:23.075000+05:30
25.3,95.0,0,2025-11-09 05:05:19.968000+05:30
25.3,95.0,0,2025-11-09 05:00:18.294000+05:30
25.3,95.0,0,2025-11-09 04:55:16.622000+05:30
25.3,96.0,0,2025-11-09 04:50:14.642000+05:30
25.3,96.0,0,2025-11-09 04:45:12.706000+05:30
25.3,95.0,0,2025-11-09 04:40:10.974000+05:30
25.3,95.0,0,2025-11-09 04:35:09.015000+05:30
25.8,95.0,0,2025-11-09 04:30:07.148000+05:30
25.8,95.0,0,2025-11-09 04:25:05.139000+05:30
25.8,95.0,0,2025-11-09 04:20:02.588000+05:30
25.8,95.0,0,2025-11-09 04:14:59.747000+05:30
25.8,95.0,0,2025-11-09 04:09:58.004000+05:30
25.8,95.0,0,2025-11-09 04:04:56.125000+05:30
25.8,95.0,0,2025-11-09 03:59:54.335000+05:30
25.8,95.0,0,2025-11-09 03:54:52.643000+05:30
25.8,95.0,0,2025-11-09 03:49:49.547000+05:30
25.8,95.0,0,2025-11-09 03:44:47.676000+05:30
25.8,95.0,0,2025-11-09 03:39:46.053000+05:30
25.8,96.0,0,2025-11-09 03:34:44.305000+05:30
25.8,96.0,0,2025-11-09 03:29:42.526000+05:30
25.8,96.0,0,2025-11-09 03:24:40.143000+05:30
25.8,96.0,0,2025-11-09 03:19:38.049000+05:30
25.8,96.0,0,2025-11-09 03:14:36.256000+05:30
25.8,96.0,0,2025-11-09 03:09:34.504000+05:30
25.8,95.0,0,2025-11-09 03:04:32.504000+05:30
25.8,95.0,0,2025-11-09 02:59:30.551000+05:30
25.8,95.0,0,2025-11-09 02:54:28.369000+05:30
26.2,95.0,0,2025-11-09 02:49:26.761000+05:30
26.2,95.0,0,2025-11-09 02:44:25.108000+05:30
26.2,95.0,0,2025-11-09 02:39:23.090000+05:30
26.2,95.0,0,2025-11-09 02:34:21.073000+05:30
26.2,95.0,0,2025-11-09 02:29:19.457000+05:30
26.2,95.0,0,2025-11-09 02:24:17.395000+05:30
26.2,96.0,0,2025-11-09 02:19:15.508000+05:30
26.2,95.0,0,2025-11-09 02:14:13.119000+05:30
26.2,96.0,0,2025-11-09 02:09:11.226000+05:30
26.2,95.0,0,2025-11-09 02:04:09.167000+05:30
26.2,95.0,0,2025-11-09 01:59:07.268000+05:30
26.2,95.0,0,2025-11-09 01:54:05.080000+05:30
26.2,95.0,0,2025-11-09 01:49:03.307000+05:30
26.2,95.0,0,2025-11-09 01:44:00.606000+05:30
26.3,95.0,0,2025-11-09 01:38:58.823000+05:30
26.2,95.0,0,2025-11-09 01:33:56.843000+05:30
26.7,95.0,0,2025-11-09 01:28:55.279000+05:30
26.7,95.0,0,2025-11-09 01:23:53.115000+05:30
26.7,95.0,0,2025-11-09 01:18:51.024000+05:30
26.2,95.0,0,2025-11-09 01:13:49.429000+05:30
26.7,95.0,0,2025-11-09 01:08:47.367000+05:30
26.7,95.0,0,2025-11-09 01:03:45.789000+05:30
